property,,time_ambulance_called,time_ambulance_called,time_ambulance_arrival,time_ambulance_arrival,time_ambulance_leaves_scene,time_ambulance_leaves_scene,time_admitting_unit_arrival,time_admitting_unit_arrival,time_needle,time_needle,time_transfer_unit_arrival,time_transfer_unit_arrival,time_puncture,time_puncture,mRS shift,mRS shift,utility_shift,utility_shift,mRS 0-2,mRS 0-2,reference_admissions,reference_relative_frequency
subtype,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,,
lsoa,lsoa_code,,,,,,,,,,,,,,,,,,,,,,
South Gloucestershire 019G,E01033339,30.0,0.0,60.0,0.0,80.0,0.0,100.8,0.0,130.8,0.0,,,130.8,,-0.7517009223893949,0.3072357674133057,0.14379023059042131,0.06442698833531152,0.5765782688761749,0.156189091718343,1.666666667,0.000214141933316202
South Gloucestershire 020A,E01014901,30.0,,60.0,,80.0,,96.5,,126.5,,,,,,-0.5438981216914698,,0.09986391380020931,,0.6887884331545439,,2.333333333,0.00029979870653989467
South Gloucestershire 020C,E01014903,30.0,0.0,60.0,0.0,80.0,0.0,97.6,0.0,127.6,,,,,,-0.5414833481997912,,0.09944733542126116,,0.6883367266385902,,3.0,0.00038545547989207247
South Gloucestershire 020D,E01014965,30.0,,60.0,,80.0,,97.6,,127.6,,,,,,-0.5414833481997912,,0.09944733542126116,,0.6883367266385902,,1.666666667,0.000214141933316202
South Gloucestershire 021A,E01014964,30.0,,60.0,,80.0,,96.5,,126.5,,,,126.5,,-0.9836658663570934,,0.1920076040775977,,0.46903514535309043,,0.333333333,4.2828386611846335e-05
South Gloucestershire 021B,E01014966,30.0,,60.0,,80.0,,97.6,,,,,,,,,,,,,,0.666666667,8.565677335217782e-05
South Gloucestershire 021F,E01033334,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,129.8,0.0,,,129.8,,-0.6818900811018794,0.25156221747818935,0.12906396647750903,0.05274240842771608,0.6138914752156769,0.12737633855427008,2.666666667,0.0003426270932802261
South Gloucestershire 021G,E01033336,30.0,,60.0,,80.0,,99.8,,,,,,,,,,,,,,1.333333333,0.00017131354657587048
South Gloucestershire 022A,E01014897,30.0,,60.0,,80.0,,96.5,,,,,,,,,,,,,,1.333333333,0.00017131354657587048
South Gloucestershire 022B,E01014898,30.0,0.0,60.0,0.0,80.0,0.0,97.6,0.0,127.6,,,,,,-0.5414833481997912,,0.09944733542126116,,0.6883367266385902,,4.0,0.0005139406398560967
South Gloucestershire 022C,E01014899,30.0,0.0,60.0,0.0,80.0,0.0,97.6,0.0,127.59999999999998,0.0,,,127.6,0.0,-0.833759969761633,0.2531189792048457,0.16070037455432376,0.05304668794823457,0.5416410901103643,0.12704214785777215,3.333333333,0.0004282838665039188
South Gloucestershire 023D,E01014968,30.0,0.0,60.0,0.0,80.0,0.0,98.7,0.0,128.7,,,,,,-0.5390674957331283,,0.09903040499309557,,0.6878846615841877,,3.0,0.00038545547989207247
South Gloucestershire 024A,E01014865,30.0,0.0,60.0,0.0,80.0,0.0,95.5,0.0,125.5,0.0,189.2,,249.2,,-0.5564317135849856,0.01790816165794859,0.10578073420534938,0.009592822239026919,0.5887511367035213,0.17398039368256324,2.0,0.00025697031992804833
South Gloucestershire 024B,E01014869,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,129.8,0.0,,,,,-0.5366505671229076,0.0,0.09861312277405798,0.0,0.6874322385683737,0.0,2.333333333,0.00029979870653989467
South Gloucestershire 024D,E01014871,30.0,0.0,60.0,0.0,80.0,0.0,97.6,0.0,127.6,,,,,,-0.5414833481997912,,0.09944733542126116,,0.6883367266385902,,2.0,0.00025697031992804833
South Gloucestershire 024E,E01014890,30.0,0.0,60.0,0.0,80.0,0.0,107.3,0.0,137.3,,201.0,,261.0,,-0.5395826768647503,,0.10975845772520376,,0.38029588025953365,,4.0,0.0005139406398560967
South Gloucestershire 024F,E01014891,30.0,0.0,60.0,0.0,80.0,0.0,101.90000000000002,0.0,131.9,0.0,,,,,-0.5320334525982371,0.0,0.09781551714720549,0.0,0.6865675299923037,0.0,2.333333333,0.00029979870653989467
South Gloucestershire 025A,E01014955,30.0,0.0,60.0,0.0,80.0,0.0,100.8,0.0,130.8,0.0,,,,,-0.5344524278283935,0.0,0.09823347024709594,0.0,0.6870206347775829,0.0,3.0,0.00038545547989207247
South Gloucestershire 025B,E01014956,30.0,,60.0,,80.0,,101.9,,131.9,,,,,,-0.5320334525982371,,0.09781551714720549,,0.6865675299923037,,2.0,0.00025697031992804833
South Gloucestershire 025C,E01014957,30.0,,60.0,,80.0,,101.9,,,,,,,,,,,,,,0.666666667,8.565677335217782e-05
South Gloucestershire 025D,E01014974,30.0,0.0,60.0,0.0,80.0,0.0,98.7,0.0,128.7,0.0,,,128.7,,-0.757600093906937,0.3090517641580302,0.14483832419401474,0.0647821805980308,0.5777181000329156,0.15579904546581946,1.0,0.00012848515996402416
South Gloucestershire 025E,E01014977,30.0,0.0,60.0,0.0,80.0,0.0,98.7,0.0,128.7,0.0,,,128.7,,-0.757600093906937,0.3090517641580302,0.14483832419401474,0.0647821805980308,0.5777181000329156,0.15579904546581946,2.333333333,0.00029979870653989467
South Gloucestershire 026B,E01014923,30.0,0.0,60.0,0.0,80.0,0.0,100.8,0.0,130.8,0.0,,,130.8,,-0.6792847575357278,0.25085695363167015,0.12860464380931286,0.05260441569525234,0.6133923908433109,0.1275278593662341,2.333333333,0.00029979870653989467
South Gloucestershire 026C,E01014924,30.0,0.0,60.0,0.0,80.0,0.0,97.6,0.0,127.6,0.0,,,127.6,,-0.7606908143711726,0.31000617163300903,0.14538711477105812,0.0649686590089103,0.5783149992424208,0.15559421903937837,2.666666667,0.0003426270932802261
South Gloucestershire 026D,E01014973,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,129.8,0.0,,,129.8,,-0.7545098380913653,0.30809953569230797,0.14428938832923457,0.06459599422668579,0.5771210935393286,0.15600351738098098,3.0,0.00038545547989207247
South Gloucestershire 026E,E01014975,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,129.8,0.0,,,,,-0.5366505671229076,0.0,0.09861312277405798,0.0,0.6874322385683737,0.0,2.0,0.00025697031992804833
South Gloucestershire 026F,E01014976,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,129.8,0.0,,,129.8,0.0,-0.7109379838976737,0.23865287414210928,0.13515413521819925,0.050035841974332904,0.5991833225451375,0.12083980495326371,2.0,0.00025697031992804833
South Gloucestershire 027A,E01014925,30.0,0.0,60.0,0.0,80.0,0.0,100.8,0.0,130.8,,,,,,-0.5344524278283935,,0.09823347024709594,,0.6870206347775829,,2.666666667,0.0003426270932802261
South Gloucestershire 027B,E01014926,30.0,0.0,60.0,0.0,80.0,0.0,101.90000000000002,0.0,131.9,,,,131.9,,-0.9651896846764214,,0.1886665237796788,,0.4653945957725718,,3.666666667,0.00047111225324425026
South Gloucestershire 027C,E01014927,30.0,,60.0,,80.0,,103.0,,133.0,,,,133.0,,-0.9614319809305374,,0.18798612358261807,,0.46465344140654197,,2.333333333,0.00029979870653989467
South Gloucestershire 027D,E01014928,30.0,0.0,60.0,0.0,80.0,0.0,101.9,0.0,131.9,0.0,,,131.9,,-0.6764188632909652,0.25008286719150374,0.12809918602469658,0.052452853135406936,0.6128432185857264,0.12769425310922164,1.0,0.00012848515996402416
South Gloucestershire 028A,E01014915,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,129.8,0.0,,,,,-0.5366505671229076,0.0,0.09861312277405798,0.0,0.6874322385683737,0.0,2.666666667,0.0003426270932802261
South Gloucestershire 028C,E01015005,30.0,0.0,60.0,0.0,80.0,0.0,98.7,0.0,128.7,0.0,,,128.7,,-0.6847558945156674,0.2523397087647136,0.12956901779370836,0.05289442896333462,0.6144402872166729,0.12720938793464492,1.333333333,0.00017131354657587048
South Gloucestershire 029B,E01014944,30.0,,60.0,,80.0,,100.8,,130.8,,194.5,,254.5,,-0.5602190825630222,,0.11366533779835436,,0.38445336514854483,,1.666666667,0.000214141933316202
South Gloucestershire 029C,E01014972,30.0,0.0,60.0,0.0,80.0,0.0,100.8,0.0,130.8,0.0,,,,,-0.5344524278283935,0.0,0.09823347024709594,0.0,0.6870206347775829,0.0,3.666666667,0.00047111225324425026
South Gloucestershire 029D,E01015002,30.0,0.0,60.0,0.0,80.0,0.0,100.8,0.0,130.8,0.0,,,,,-0.5344524278283935,0.0,0.09823347024709594,0.0,0.6870206347775829,0.0,2.333333333,0.00029979870653989467
South Gloucestershire 029E,E01015004,30.0,,60.0,,80.0,,101.9,,,,,,,,,,,,,,0.666666667,8.565677335217782e-05
South Gloucestershire 029F,E01015006,30.0,0.0,60.0,0.0,80.0,0.0,101.90000000000002,0.0,131.9,,,,,,-0.5320334525982371,,0.09781551714720549,,0.6865675299923037,,2.333333333,0.00029979870653989467
South Gloucestershire 030A,E01014936,30.0,,60.0,,80.0,,97.6,,127.6,,191.3,,251.3,,-0.570410610997361,,0.1155920242613872,,0.3865063862368824,,0.666666667,8.565677335217782e-05
South Gloucestershire 030B,E01014938,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,129.8,0.0,193.5,,253.5,,-0.5500261161246682,0.018915882802475803,0.10644015963300837,0.011069101679121755,0.5362633672956758,0.2137850679624819,0.666666667,8.565677335217782e-05
South Gloucestershire 030C,E01014939,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,129.8,0.0,193.5,0.0,253.5,0.0,-0.5544846324585885,0.01544475363345108,0.10904917191932517,0.009037883674944264,0.4858737435381098,0.17455477704476802,0.666666667,8.565677335217782e-05
South Gloucestershire 030D,E01014940,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,129.8,,,,,,-0.5366505671229076,,0.09861312277405798,,0.6874322385683737,,1.333333333,0.00017131354657587048
South Gloucestershire 030E,E01014941,30.0,0.0,60.0,0.0,80.0,0.0,100.8,0.0,130.8,,194.5,,254.5,,-0.5602190825630222,,0.11366533779835436,,0.38445336514854483,,4.0,0.0005139406398560967
South Gloucestershire 030F,E01014942,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,129.8,,,,,,-0.5366505671229076,,0.09861312277405798,,0.6874322385683737,,3.0,0.00038545547989207247
South Gloucestershire 031A,E01014916,30.0,0.0,60.0,0.0,80.0,0.0,98.7,0.0,128.7,0.0,,,128.7,0.0,-0.9761326920807458,0.0,0.1906462433949339,0.0,0.4675515384816434,0.0,1.666666667,0.000214141933316202
South Gloucestershire 031B,E01014917,30.0,0.0,60.0,0.0,80.0,0.0,101.9,0.0,131.9,0.0,,,,,-0.5320334525982371,0.0,0.09781551714720549,0.0,0.6865675299923037,0.0,3.666666667,0.00047111225324425026
South Gloucestershire 031C,E01014918,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,129.8,0.0,,,129.8,,-0.6818900811018794,0.25156221747818935,0.12906396647750903,0.052742408427716075,0.6138914752156769,0.12737633855427002,3.666666667,0.00047111225324425026
South Gloucestershire 031D,E01014919,30.0,0.0,60.0,0.0,80.0,0.0,100.8,0.0,,,,,,,,,,,,,1.0,0.00012848515996402416
South Gloucestershire 031E,E01014920,30.0,0.0,60.0,0.0,80.0,0.0,100.8,0.0,130.8,0.0,194.5,,254.5,,-0.5430413127399364,0.014876385047154037,0.10337742609751542,0.008909592884817696,0.5861648782345702,0.1746872945682952,2.333333333,0.00029979870653989467
South Gloucestershire 031F,E01014921,30.0,0.0,60.0,0.0,80.0,0.0,100.8,0.0,130.8,0.0,,,,,-0.5344524278283935,0.0,0.09823347024709594,0.0,0.6870206347775829,0.0,1.333333333,0.00017131354657587048
South Gloucestershire 032A,E01014866,30.0,0.0,60.0,0.0,80.0,0.0,96.5,0.0,126.5,0.0,190.2,,250.2,,-0.5514032979645613,0.015010352546183103,0.1039616393842006,0.008195451167982565,0.6133945871744971,0.15078769196009334,4.666666667,0.0005995974132082745
South Gloucestershire 032B,E01014931,30.0,0.0,60.0,0.0,80.0,0.0,98.7,0.0,128.7,0.0,192.4,0.0,252.4,0.0,-0.5529861928498224,0.016071927054184438,0.10697994444128103,0.009179337480686858,0.5368424312675583,0.17440854466461495,5.666666667,0.0007280825731722986
South Gloucestershire 032C,E01014932,30.0,0.0,60.0,0.0,80.0,0.0,98.7,0.0,128.7,0.0,,,,,-0.5390674957331283,0.0,0.09903040499309557,0.0,0.6878846615841877,0.0,4.666666667,0.0005995974132082745
South Gloucestershire 032D,E01014933,30.0,0.0,60.0,0.0,80.0,0.0,98.7,0.0,128.7,,,,,,-0.5390674957331283,,0.09903040499309557,,0.6878846615841877,,0.666666667,8.565677335217782e-05
South Gloucestershire 032G,E01014937,30.0,0.0,60.0,0.0,80.0,0.0,97.6,0.0,127.6,0.0,,,,,-0.5414833481997912,0.0,0.09944733542126116,0.0,0.6883367266385902,0.0,3.333333333,0.0004282838665039188
South Hams 001A,E01020144,30.0,0.0,60.0,0.0,80.0,0.0,90.09999999999998,0.0,120.1,0.0,,,120.1,,-0.7817758600508417,0.31657127528301837,0.14912490822748678,0.06624779028182792,0.5823817572025193,0.15418837499911547,1.666666667,0.000214141933316202
South Hams 001B,E01020145,30.0,0.0,60.0,0.0,80.0,0.0,93.3,0.0,123.3,0.0,,,,,-0.5509167558604982,0.0,0.1010737740467148,0.0,0.6901004445073456,0.0,2.333333333,0.00029979870653989467
South Hams 001C,E01020146,30.0,0.0,60.0,0.0,80.0,0.0,91.2,0.0,121.2,0.0,,,121.2,0.0,-0.8530702505910762,0.257688045872648,0.16414747719601883,0.05393723623513635,0.5453942561207398,0.12606345336073757,0.666666667,8.565677335217782e-05
South Hams 002B,E01020157,30.0,0.0,60.0,0.0,80.0,0.0,109.40000000000002,0.0,139.4,0.0,221.4,,281.4,,-0.5021365062735321,0.02316724284128136,0.09582372079499085,0.001502080260686369,0.5781003934942021,0.18250328477239924,1.666666667,0.000214141933316202
South Hams 002C,E01020160,30.0,0.0,60.0,0.0,80.0,0.0,106.2,0.0,,,,,,,,,,,,,1.0,0.00012848515996402416
South Hams 002E,E01020177,30.0,0.0,60.0,0.0,80.0,0.0,106.2,0.0,136.2,0.0,,,136.2,,-0.6652155201446227,0.24707407306277884,0.12612128198068592,0.05186270598828516,0.6106946778827909,0.1283418668468902,5.666666667,0.0007280825731722986
South Hams 003A,E01020180,30.0,,60.0,,80.0,,103.0,,,,,,,,,,,,,,3.0,0.00038545547989207247
South Hams 003B,E01020181,30.0,0.0,60.0,0.0,80.0,0.0,101.9,0.0,131.9,0.0,213.9,,273.9,,-0.5154600777975985,0.023438291417355577,0.09992397281846918,0.0029818066059635823,0.5293323493938261,0.22236412488455,5.666666667,0.0007280825731722986
South Hams 003C,E01020182,30.0,0.0,60.0,0.0,80.0,0.0,105.1,0.0,135.1,,,,,,-0.5249903715802715,,0.09659765855945968,,0.6852473833807909,,2.666666667,0.0003426270932802261
South Hams 003D,E01020183,30.0,0.0,60.0,0.0,80.0,0.0,104.1,0.0,134.1,0.0,216.1,0.0,276.1,0.0,-0.4919808164176942,0.0,0.1007186063639916,0.0,0.3707061091409025,0.0,5.0,0.0006424257998201208
South Hams 003E,E01020184,30.0,0.0,60.0,0.0,80.0,0.0,104.1,0.0,134.1,,,,,,-0.52719230109543,,0.0969785581024103,,0.6856602522029953,,3.333333333,0.0004282838665039188
South Hams 004A,E01020153,30.0,0.0,60.0,0.0,80.0,0.0,105.09999999999998,0.0,135.1,0.0,217.1,0.0,277.1,0.0,-0.510532265537397,0.019797577046210452,0.09800731080757404,0.0019302458363252561,0.5591782364663053,0.17262728892624146,4.0,0.0005139406398560967
South Hams 004B,E01020156,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,129.8,,,,,,-0.5366505671229076,,0.09861312277405798,,0.6874322385683737,,3.666666667,0.00047111225324425026
South Hams 004C,E01020170,30.0,0.0,60.0,0.0,80.0,0.0,92.2,0.0,122.2,0.0,,,,,-0.5533272842351653,0.0,0.1014889737674679,0.0,0.6905507439745506,0.0,3.333333333,0.0004282838665039188
South Hams 004D,E01020188,30.0,0.0,60.0,0.0,80.0,0.0,118.0,0.0,148.0,0.0,230.0,0.0,290.0,0.0,-0.46775180244274955,0.026250415663106163,0.09212987613378919,0.00043060528997787074,0.48913857787086146,0.17413623440956913,2.333333333,0.00029979870653989467
South Hams 005A,E01020161,30.0,0.0,60.0,0.0,80.0,0.0,100.8,0.0,130.8,0.0,,,,,-0.5344524278283935,0.0,0.09823347024709594,0.0,0.6870206347775829,0.0,3.333333333,0.0004282838665039188
South Hams 005B,E01020162,30.0,0.0,60.0,0.0,80.0,0.0,103.0,0.0,133.0,0.0,,,,,-0.529613409419682,0.0,0.09739721301195137,0.0,0.6861140689385011,0.0,3.666666667,0.00047111225324425026
South Hams 005C,E01020163,30.0,0.0,60.0,0.0,80.0,0.0,103.0,0.0,133.0,,,,,,-0.529613409419682,,0.09739721301195137,,0.6861140689385011,,2.666666667,0.0003426270932802261
South Hams 005D,E01020164,30.0,0.0,60.0,0.0,80.0,0.0,101.90000000000002,0.0,131.9,,,,,,-0.5320334525982371,,0.09781551714720549,,0.6865675299923037,,3.333333333,0.0004282838665039188
South Hams 005E,E01020165,30.0,0.0,60.0,0.0,80.0,0.0,101.9,0.0,131.9,,,,,,-0.5320334525982371,,0.09781551714720549,,0.6865675299923037,,1.666666667,0.000214141933316202
South Hams 005F,E01020166,30.0,0.0,60.0,0.0,80.0,0.0,100.8,0.0,130.8,0.0,,,130.8,,-0.6792847575357278,0.2508569536316702,0.12860464380931286,0.05260441569525234,0.6133923908433109,0.1275278593662341,2.666666667,0.0003426270932802261
South Hams 006A,E01020142,30.0,0.0,60.0,0.0,80.0,0.0,118.0,0.0,148.0,0.0,230.0,,290.0,,-0.4805321978228119,0.02767036767385823,0.09192022970649859,0.00045389782961578013,0.57391932779542,0.18355570796640822,4.666666667,0.0005995974132082745
South Hams 006B,E01020143,30.0,0.0,60.0,0.0,80.0,0.0,113.7,0.0,143.7,,,,,,-0.5060178390696601,,0.09330999340629842,,0.6816846625965858,,2.0,0.00025697031992804833
South Hams 006C,E01020150,30.0,0.0,60.0,0.0,80.0,0.0,106.2,0.0,136.2,,,,,,-0.52256723755205,,0.09617833471744708,,0.684792889255142,,5.0,0.0006424257998201208
South Hams 007A,E01020151,30.0,0.0,60.0,0.0,80.0,0.0,123.40000000000002,0.0,153.4,,,,,,-0.4845424924314452,,0.08957627910778976,,0.6776405995528504,,4.666666667,0.0005995974132082745
South Hams 007B,E01020152,30.0,0.0,60.0,0.0,80.0,0.0,123.4,0.0,,,,,,,,,,,,,4.333333333,0.0005567690264679429
South Hams 007D,E01020155,30.0,0.0,60.0,0.0,80.0,0.0,121.2,0.0,,,,,,,,,,,,,1.0,0.00012848515996402416
South Hams 008A,E01020147,30.0,0.0,60.0,0.0,80.0,0.0,115.9,0.0,145.9,0.0,,,145.9,0.0,-0.9175183382021013,0.0,0.180012547011363,0.0,0.4559742319491503,0.0,4.0,0.0005139406398560967
South Hams 008B,E01020158,30.0,0.0,60.0,0.0,80.0,0.0,108.40000000000002,0.0,138.4,0.0,,,138.4,,-0.7303662761957984,0.30073035740475734,0.13999282548193911,0.06315055859317872,0.5724501059423263,0.15758968339970889,5.0,0.0006424257998201208
South Hams 008C,E01020159,30.0,0.0,60.0,0.0,80.0,0.0,105.1,0.0,135.1,0.0,,,,,-0.5249903715802715,0.0,0.09659765855945968,0.0,0.6852473833807909,0.0,1.666666667,0.000214141933316202
South Hams 009A,E01020171,30.0,0.0,60.0,0.0,80.0,0.0,107.3,0.0,137.3,0.0,,,137.3,,-0.6267978811848912,0.21330966939089469,0.11815075985678732,0.04478419798423419,0.6286929631999318,0.1112901559383686,4.666666667,0.0005995974132082745
South Hams 009B,E01020185,30.0,0.0,60.0,0.0,80.0,0.0,104.1,0.0,134.1,,,,134.1,,-0.9576763134979736,,0.1873057923053893,,0.4639124431174857,,3.0,0.00038545547989207247
South Hams 009C,E01020186,30.0,0.0,60.0,0.0,80.0,0.0,104.1,0.0,134.1,0.0,,,,,-0.52719230109543,0.0,0.0969785581024103,0.0,0.6856602522029953,0.0,2.666666667,0.0003426270932802261
South Hams 009D,E01020187,30.0,0.0,60.0,0.0,80.0,0.0,103.0,0.0,133.0,0.0,,,133.0,,-0.7455226951751097,0.3053418401576139,0.14269166829728472,0.06405603296482014,0.5753837551725216,0.1565963114936765,2.666666667,0.0003426270932802261
South Hams 010A,E01020168,30.0,0.0,60.0,0.0,80.0,0.0,120.2,0.0,150.2,0.0,,,150.2,0.0,-0.7384212261693296,0.22528310192861115,0.14273880030861302,0.04740337816398664,0.5434431802553549,0.12372552683782156,6.0,0.0007709109597841449
South Hams 010B,E01020169,30.0,0.0,60.0,0.0,80.0,0.0,120.2,0.0,150.2,0.0,,,,,-0.4916359526672578,0.0,0.09081100126388642,0.0,0.6789777042319263,0.0,6.666666667,0.0008565677331363228
South Hams 010C,E01020189,30.0,0.0,60.0,0.0,80.0,0.0,121.2,0.0,151.2,,,,,,-0.48942017259882986,,0.09042546536292018,,0.6785601730025733,,4.666666667,0.0005995974132082745
South Hams 011A,E01020174,30.0,0.0,60.0,0.0,80.0,0.0,130.9,0.0,160.9,,,,,,-0.4678836667235644,,0.08667094385199925,,0.6744953691599396,,3.666666667,0.00047111225324425026
South Hams 011B,E01020175,30.0,0.0,60.0,0.0,80.0,0.0,123.4,0.0,153.4,0.0,,,,,-0.4845424924314452,0.0,0.08957627910778976,0.0,0.6776405995528504,0.0,7.0,0.0008993961197481691
South Hams 011C,E01020178,30.0,0.0,60.0,0.0,80.0,0.0,127.7,0.0,157.7,0.0,239.7,0.0,299.7,0.0,-0.43735493443202983,0.032599112396000926,0.08710320953395949,0.0007008783511315455,0.46256142027684116,0.18470404377883015,3.333333333,0.0004282838665039188
South Hams 012A,E01020172,30.0,,60.0,,80.0,,121.2,,,,,,,,,,,,,,2.333333333,0.00029979870653989467
South Hams 012B,E01020173,30.0,0.0,60.0,0.0,80.0,0.0,124.5,0.0,154.5,0.0,,,154.5,0.0,-0.7868285110294471,0.2031509211921981,0.1533155144528453,0.04277623154102391,0.5069470114136808,0.1134888563850102,4.0,0.0005139406398560967
South Hams 012C,E01020179,30.0,0.0,60.0,0.0,80.0,0.0,118.0,0.0,148.0,0.0,,,148.0,,-0.6344707694609287,0.23895905964794148,0.12067732539871973,0.05026264864666289,0.6047847514426777,0.13009522601221996,7.333333333,0.0009422245063600154
South Somerset 001A,E01029157,30.0,,60.0,,80.0,,109.4,,139.4,,243.9,,303.9,,-0.405584530253833,,0.0842181917497295,,0.3533191358524123,,4.333333333,0.0005567690264679429
South Somerset 001C,E01029221,30.0,0.0,60.0,0.0,80.0,0.0,110.5,0.0,140.5,,,,,,-0.5130848698373573,,0.09453580378909943,,0.6830128396978011,,3.666666667,0.00047111225324425026
South Somerset 002B,E01029167,30.0,0.0,60.0,0.0,80.0,0.0,104.09999999999998,0.0,134.1,,,,,,-0.52719230109543,,0.0969785581024103,,0.6856602522029953,,4.333333333,0.0005567690264679429
South Somerset 002C,E01029168,30.0,0.0,60.0,0.0,80.0,0.0,105.1,0.0,135.1,,,,,,-0.5249903715802715,,0.09659765855945968,,0.6852473833807909,,3.333333333,0.0004282838665039188
South Somerset 002D,E01029210,30.0,0.0,60.0,0.0,80.0,0.0,103.0,0.0,133.0,,237.5,,297.5,,-0.4253314843335936,,0.08799962328294941,,0.35728957219951907,,3.333333333,0.0004282838665039188
South Somerset 002E,E01029211,30.0,0.0,60.0,0.0,80.0,0.0,98.7,0.0,128.7,0.0,,,,,-0.5390674957331283,0.0,0.09903040499309557,0.0,0.6878846615841877,0.0,3.333333333,0.0004282838665039188
South Somerset 003A,E01029224,30.0,0.0,60.0,0.0,80.0,0.0,103.0,0.0,,,,,,,,,,,,,6.333333333,0.0008137393463959913
South Somerset 003B,E01029225,30.0,,60.0,,80.0,,106.2,,,,,,,,,,,,,,3.0,0.00038545547989207247
South Somerset 003C,E01029226,30.0,,60.0,,80.0,,101.9,,131.9,,236.4,,296.4,,-0.42873409979119437,,0.08865062277222274,,0.3579739865937049,,3.0,0.00038545547989207247
South Somerset 004A,E01029200,30.0,0.0,60.0,0.0,80.0,0.0,108.4,0.0,138.4,0.0,242.9,0.0,302.9,0.0,-0.44501550548688235,0.06296203497177172,0.08831843698737207,0.0060796717800665305,0.4639197467761453,0.19049362638377096,3.0,0.00038545547989207247
South Somerset 004B,E01029201,30.0,0.0,60.0,0.0,80.0,0.0,107.3,0.0,137.3,,,,,,-0.5201430464894439,,0.09575866086467022,,0.6843380411691161,,3.666666667,0.00047111225324425026
South Somerset 004C,E01029222,30.0,,60.0,,80.0,,108.4,,138.4,,242.9,,302.9,,-0.4086643576472033,,0.08480833684856609,,0.35393820030456713,,4.0,0.0005139406398560967
South Somerset 005A,E01029155,30.0,0.0,60.0,0.0,80.0,0.0,104.09999999999998,0.0,134.1,0.0,238.6,,298.6,,-0.47456184742543994,0.07443070137394882,0.092163746212067,0.006809172275598736,0.5211329958675125,0.23267667728967453,3.0,0.00038545547989207247
South Somerset 005B,E01029227,30.0,0.0,60.0,0.0,80.0,0.0,107.3,0.0,137.3,0.0,241.8,0.0,301.8,0.0,-0.4120545779279019,0.0,0.08545779908909462,0.0,0.3546197370664798,0.0,3.666666667,0.00047111225324425026
South Somerset 005C,E01029228,30.0,0.0,60.0,0.0,80.0,0.0,107.3,0.0,137.3,0.0,241.8,,301.8,,-0.4841135569689299,0.06240490642030066,0.09232504027281169,0.005947205319013698,0.5744319398015707,0.19036295163040395,2.666666667,0.0003426270932802261
South Somerset 005D,E01029229,30.0,0.0,60.0,0.0,80.0,0.0,106.2,0.0,136.2,0.0,240.7,,300.7,,-0.46900728035938877,0.07574521786198396,0.09114295590013952,0.007121101015122549,0.5200473768541377,0.23298533797760518,3.333333333,0.0004282838665039188
